id_piece,type_piece,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere
AN-001699,ACTE_NAISSANCE,MENSAH,Chimène Ayaba,1946-11-25,F,1008,QUENUM Nadège
AN-001700,ACTE_NAISSANCE,BONI,Rodrigue Koffi,1985-11-12,M,1002,BIO Rachidatou
PP-001701,PASSEPORT,ZANNOU,Sylvie,1957-07-05,F,0906,SAGBO Carine
CC-001702,CARTE_CONSULAIRE,HOUNGBO,Aïcha,2004-07-22,F,0303,HOUNGBO Rosine
AN-001703,ACTE_NAISSANCE,SAGBO,Mariam Espérance,2017-12-14,F,1209,DANSOU Flore
AN-001704,ACTE_NAISSANCE,HOUNSOU,Mahougnon Ulrich,1961-02-20,M,0102,TCHIBOZO Flore
AN-001705,ACTE_NAISSANCE,AHOYO,Prudence,2000-02-29,F,0104,OSSENI Gisèle
AN-001706,ACTE_NAISSANCE,KPADONOU,Espérance,1975-09-03,F,0101,CHABI Mariam
AN-001707,ACTE_NAISSANCE,HOUNGBO,Justin,1991-10-13,M,1005,GBAGUIDI Carine
AN-001708,ACTE_NAISSANCE,TOSSOU,Serge,1979-04-20,M,0505,SOULEY Sènami
CC-001709,CARTE_CONSULAIRE,ALLADAYE,Arnaud,1971-09-25,M,0904,ALLADAYE Judith
CC-001710,CARTE_CONSULAIRE,AHOUANSOU,Bernice Ayaba,2011-12-23,F,0404,HOUNSOU Flore
AN-001711,ACTE_NAISSANCE,TCHIBOZO,Mahougnon Gildas,2012-11-18,M,0304,TCHIBOZO Nadège
AN-001712,ACTE_NAISSANCE,HOUNGBO,Mariam,1996-03-27,F,0406,IDRISSOU Sylvie
AN-001713,ACTE_NAISSANCE,VODOUNON,Rodrigue,1946-01-09,M,1003,ZANNOU Nadège
CC-001714,CARTE_CONSULAIRE,KIKI,Gisèle Sènami,2007-10-09,F,0602,IDRISSOU Ayaba
AN-001715,ACTE_NAISSANCE,DOSSOU,Serge,1974-12-25,M,1103,GLELE Estelle
AN-001716,ACTE_NAISSANCE,ADJOVI,Chimène Rachidatou,2002-10-06,F,0206,ZANNOU Prudence
AN-001717,ACTE_NAISSANCE,SAGBO,Fatoumata,1995-06-26,F,0207,DOSSOU Aïcha
AN-001718,ACTE_NAISSANCE,AKPOVI,Ghislain,2012-05-24,M,0201,CHABI Nadège
PP-001719,PASSEPORT,OSSENI,Chimène Sèmèvo,2000-01-17,F,0103,MENSAH Fatoumata
CC-001720,CARTE_CONSULAIRE,FASSINOU,Justin,1949-03-02,M,1003,HOUNGBO Nadège
AN-001721,ACTE_NAISSANCE,KPADONOU,Flore,1998-12-25,F,0103,ADJOVI Chimène
AN-001722,ACTE_NAISSANCE,KIKI,Chimène Sèmèvo,1976-07-31,F,1203,AGOSSOU Carine
AN-001723,ACTE_NAISSANCE,KPADONOU,Flore,1992-01-08,F,0303,ALLADAYE Carine
PP-001724,PASSEPORT,AMOUSSOU,Rachidatou,2009-11-27,F,0306,BIO Bernice
PP-001725,PASSEPORT,SOSSOU,Ibrahim,1975-03-03,M,0203,GLELE Carine
AN-001726,ACTE_NAISSANCE,LOKONON,Aïcha Salamatou,2015-10-07,F,1004,GLELE Bernice
CC-001727,CARTE_CONSULAIRE,ALLADAYE,Estelle,1997-07-23,F,0101,ADANDE Carine
PP-001728,PASSEPORT,AGBODJAN,Estelle,1977-12-03,F,1209,YAROU Mariam
AN-001729,ACTE_NAISSANCE,TOSSOU,Fidèle Ibrahim,1980-07-17,M,0601,IDRISSOU Rosine
AN-001730,ACTE_NAISSANCE,NOUATIN,Ayaba,2000-03-06,F,0801,DANSOU Chimène
AN-001731,ACTE_NAISSANCE,FASSINOU,Carine,2000-06-28,F,0906,ZINSOU Mariam
AN-001732,ACTE_NAISSANCE,AMOUSSOU,Espérance,1999-03-27,F,0801,YAROU Gisèle
AN-001733,ACTE_NAISSANCE,BONI,Ghislain,1992-05-03,M,1204,AHOYO Flore
AN-001734,ACTE_NAISSANCE,FASSINOU,Fabrice,1955-01-27,M,1002,TOSSOU Sènami
AN-001735,ACTE_NAISSANCE,OSSENI,Salamatou,2005-12-27,F,1006,AGBODJAN Prudence
CC-001736,CARTE_CONSULAIRE,HOUNSOU,Espérance,1987-04-29,F,1206,CHABI Aïcha
AN-001737,ACTE_NAISSANCE,OSSENI,Espérance,1972-01-19,F,1209,SOULEY Sèmèvo
AN-001738,ACTE_NAISSANCE,YAROU,Rachid Rodrigue,1998-05-10,M,0403,NOUATIN Estelle
AN-001739,ACTE_NAISSANCE,AHOYO,Arnaud,2011-09-06,M,0201,AKPOVI Rosine
PP-001740,PASSEPORT,BIO,Ayaba,2002-12-06,F,1005,QUENUM Chimène
AN-001741,ACTE_NAISSANCE,CHABI,Chimène,1969-01-18,F,0702,SOSSOU Aïcha
AN-001742,ACTE_NAISSANCE,AHOYO,Rosine Bernice,1995-06-25,F,0303,DANSOU Espérance
AN-001743,ACTE_NAISSANCE,ADJOVI,Fatoumata Rosine,1990-06-14,F,1006,CODJIA Aïcha
AN-001744,ACTE_NAISSANCE,DOSSOU,Yves,2013-02-25,M,0303,BONI Nadège
AN-001745,ACTE_NAISSANCE,HOUESSOU,Comlan,2010-12-04,M,1204,FASSINOU Rosine
AN-001746,ACTE_NAISSANCE,ADJOVI,Mahougnon Rodrigue,2007-04-19,M,0502,GLELE Gisèle
AN-001747,ACTE_NAISSANCE,DOSSOU,Arnaud Fabrice,1969-06-26,M,0201,SAGBO Espérance
AN-001748,ACTE_NAISSANCE,AGOSSOU,Fidèle,1971-01-15,M,0306,SOULEY Aïcha
AN-001749,ACTE_NAISSANCE,VODOUNON,Serge,1970-10-28,M,0101,SOULEY Estelle
AN-001750,ACTE_NAISSANCE,AMOUSSOU,Sylvie,1987-05-30,F,0603,ALLADAYE Fatoumata
AN-001751,ACTE_NAISSANCE,KOUKPAKI,Rachid,2008-09-23,M,1203,ZANNOU Sènami
AN-001752,ACTE_NAISSANCE,MENSAH,Nadège,1983-03-02,F,0505,TOSSOU Aïcha
AN-001753,ACTE_NAISSANCE,ASSOGBA,Romaric,1993-08-12,M,0205,SOSSOU Rosine
AN-001754,ACTE_NAISSANCE,HOUESSOU,Salamatou,2017-06-25,F,0306,TCHIBOZO Rosine
PP-001755,PASSEPORT,BIO,Brice,1979-05-13,M,0308,AKPOVI Gisèle
AN-001756,ACTE_NAISSANCE,SOSSOU,Comlan,1988-10-14,M,0405,KIKI Sèmèvo
PP-001757,PASSEPORT,MENSAH,Salamatou,1960-02-04,F,0104,ZANNOU Sèmèvo
PP-001758,PASSEPORT,SAGBO,Mariam,1998-01-02,F,0101,CODJIA Nadège
AN-001759,ACTE_NAISSANCE,TCHIBOZO,Koffi Ibrahim,2001-06-07,M,0405,GLELE Salamatou
AN-001760,ACTE_NAISSANCE,ADANDE,Estelle,1997-11-02,F,0303,BONI Rosine
PP-001761,PASSEPORT,QUENUM,Rosine Prudence,1975-06-22,F,0702,MENSAH Prudence
AN-001762,ACTE_NAISSANCE,DANSOU,Nadège Fatoumata,1990-10-31,F,1202,QUENUM Rosine
AN-001763,ACTE_NAISSANCE,CODJIA,Gildas,1994-03-03,M,0901,GLELE Mariam
CC-001764,CARTE_CONSULAIRE,DOSSOU,Romaric,1979-01-16,M,0404,CODJIA Sènami
AN-001765,ACTE_NAISSANCE,FASSINOU,Koffi Ibrahim,1947-10-21,M,1206,ZINSOU Prudence
CC-001766,CARTE_CONSULAIRE,NOUATIN,Sèmèvo,1965-10-26,F,1201,YAROU Sèmèvo
AN-001767,ACTE_NAISSANCE,AHOUANSOU,Rachidatou,2004-07-09,F,0106,DOSSOU Sylvie
AN-001768,ACTE_NAISSANCE,OSSENI,Bienvenu,1975-10-25,M,1002,AHOYO Estelle
PP-001769,PASSEPORT,VODOUNON,Serge,1947-08-05,M,0302,AMOUSSOU Sènami
CC-001770,CARTE_CONSULAIRE,AGBODJAN,Yves Comlan,1955-02-27,M,0904,BIO Mariam
AN-001771,ACTE_NAISSANCE,HOUESSOU,Arnaud Ghislain,2003-06-05,M,0103,IDRISSOU Aïcha
CC-001772,CARTE_CONSULAIRE,NOUATIN,Moussa,2003-08-28,M,0101,OSSENI Chimène
AN-001773,ACTE_NAISSANCE,AHOYO,Moussa,1979-08-16,M,0201,SAGBO Mariam
AN-001774,ACTE_NAISSANCE,AMOUSSOU,Rosine,1951-03-21,F,1007,AMOUSSOU Judith
AN-001775,ACTE_NAISSANCE,ASSOGBA,Sènami Salamatou,1938-06-08,F,0209,TOSSOU Rachidatou
AN-001776,ACTE_NAISSANCE,ADJOVI,Nadège,2006-11-25,F,1202,ADANDE Aïcha
AN-001777,ACTE_NAISSANCE,HOUESSOU,Rachid Fidèle,1951-10-17,M,1209,HOUNSOU Chimène
AN-001778,ACTE_NAISSANCE,YAROU,Gisèle,1982-03-26,F,0703,TOGBE Chimène
AN-001779,ACTE_NAISSANCE,AHOYO,Prudence,1973-03-23,F,0407,DANSOU Salamatou
AN-001780,ACTE_NAISSANCE,AHOYO,Aïcha Ayaba,1980-04-15,F,0204,ALLADAYE Estelle
PP-001781,PASSEPORT,QUENUM,Ulrich Rachid,1950-12-12,M,0104,MENSAH Chimène
AN-001782,ACTE_NAISSANCE,HOUNGBO,Carine Bernice,2012-01-01,F,1203,KIKI Fatoumata
AN-001783,ACTE_NAISSANCE,DANSOU,Sèmèvo,2003-06-09,F,1206,GLELE Gisèle
AN-001784,ACTE_NAISSANCE,CODJIA,Gildas,1999-10-22,M,0408,VODOUNON Rosine
PP-001785,PASSEPORT,NOUATIN,Chimène Estelle,1962-11-16,F,0104,ALLADAYE Flore
AN-001786,ACTE_NAISSANCE,KOUKPAKI,Bienvenu,2015-11-06,M,1102,ASSOGBA Mariam
CC-001787,CARTE_CONSULAIRE,TOGBE,Espérance,2013-04-07,F,0208,HOUESSOU Gisèle
AN-001788,ACTE_NAISSANCE,HOUNKPATIN,Fabrice Koffi,1987-02-25,M,0801,AHOUANSOU Sènami
CC-001789,CARTE_CONSULAIRE,AMOUSSOU,Aïcha Rachidatou,2002-02-25,F,0303,DANSOU Sylvie
PP-001790,PASSEPORT,LOKONON,Fidèle,1990-12-11,M,0206,DOSSOU Rosine
AN-001791,ACTE_NAISSANCE,ADJOVI,Rodrigue,1994-02-21,M,1009,NOUATIN Rachidatou
AN-001792,ACTE_NAISSANCE,AHOUANSOU,Prudence,2023-06-30,F,0505,ADJOVI Ayaba
CC-001793,CARTE_CONSULAIRE,KPADONOU,Ibrahim,1988-06-01,M,0303,DANSOU Chimène
AN-001794,ACTE_NAISSANCE,FASSINOU,Flore Prudence,2016-07-01,F,1205,CHABI Estelle
AN-001795,ACTE_NAISSANCE,KOUKPAKI,Ulrich Rachid,1981-11-22,M,0905,DANSOU Sylvie
PP-001796,PASSEPORT,DANSOU,Fabrice,1983-11-07,M,1209,VODOUNON Carine
CC-001797,CARTE_CONSULAIRE,KIKI,Ulrich Brice,1942-07-30,M,0403,OSSENI Salamatou
AN-001798,ACTE_NAISSANCE,NOUATIN,Rodrigue Gildas,1994-10-22,M,0102,IDRISSOU Sènami
AN-001799,ACTE_NAISSANCE,TOGBE,Bernice,2009-08-28,F,0406,TCHIBOZO Salamatou
AN-001800,ACTE_NAISSANCE,BONI,Aïcha,1958-05-05,F,1007,ALLADAYE Sèmèvo
CC-001801,CARTE_CONSULAIRE,KPADONOU,Ghislain,1980-06-05,M,0305,KOUKPAKI Fatoumata
CC-001802,CARTE_CONSULAIRE,ADANDE,Sylvie Aïcha,1962-06-14,F,0403,SOULEY Gisèle
PP-001803,PASSEPORT,SOULEY,Comlan,1965-05-01,M,0405,SOSSOU Prudence
PP-001804,PASSEPORT,QUENUM,Judith,1974-07-09,F,1105,SOSSOU Nadège
PP-001805,PASSEPORT,CODJIA,Sèmèvo,1990-01-14,F,1203,CHABI Chimène
CC-001806,CARTE_CONSULAIRE,DANSOU,Moussa,1997-01-02,M,0606,FASSINOU Rachidatou
PP-001807,PASSEPORT,AGOSSOU,Ulrich,2015-02-20,M,0306,HOUNSOU Sylvie
AN-001808,ACTE_NAISSANCE,HOUNSOU,Ibrahim Justin,1968-02-09,M,0605,ADANDE Sènami
AN-001809,ACTE_NAISSANCE,BONI,Nadège,2001-01-26,F,0505,AHOUANSOU Chimène
CC-001810,CARTE_CONSULAIRE,QUENUM,Flore,1965-12-09,F,1201,ALLADAYE Aïcha
AN-001811,ACTE_NAISSANCE,AGBODJAN,Sènami,1998-10-11,F,0905,OSSENI Flore
AN-001812,ACTE_NAISSANCE,GBAGUIDI,Espérance Bernice,1996-01-11,F,0102,FASSINOU Mariam
PP-001813,PASSEPORT,AKPOVI,Estelle Salamatou,1972-02-14,F,0209,IDRISSOU Sènami
AN-001814,ACTE_NAISSANCE,ZINSOU,Justin Rachid,1988-11-14,M,0506,TCHIBOZO Fatoumata
AN-001815,ACTE_NAISSANCE,LOKONON,Bienvenu Yves,1989-04-10,M,0104,BONI Estelle
PP-001816,PASSEPORT,TOGBE,Ghislain Fidèle,1948-04-07,M,0408,GBAGUIDI Mariam
AN-001817,ACTE_NAISSANCE,AKPOVI,Estelle,2008-01-19,F,0903,ADANDE Estelle
AN-001818,ACTE_NAISSANCE,HOUESSOU,Judith Ayaba,2005-11-07,F,0702,BONI Mariam
AN-001819,ACTE_NAISSANCE,AGOSSOU,Prudence,1989-07-17,F,0904,ASSOGBA Ayaba
AN-001820,ACTE_NAISSANCE,SOSSOU,Judith Nadège,1951-06-04,F,0403,TOGBE Carine
AN-001821,ACTE_NAISSANCE,SAGBO,Arnaud,1956-11-05,M,0702,HOUESSOU Aïcha
CC-001822,CARTE_CONSULAIRE,FASSINOU,Comlan Ulrich,1982-03-21,M,0504,GBAGUIDI Rachidatou
AN-001823,ACTE_NAISSANCE,ADANDE,Estelle Aïcha,1982-08-07,F,0301,VODOUNON Prudence
PP-001824,PASSEPORT,KIKI,Prudence,1958-08-02,F,1207,AHOUANSOU Sylvie
CC-001825,CARTE_CONSULAIRE,CHABI,Yves,2005-10-31,M,0104,MENSAH Bernice
AN-001826,ACTE_NAISSANCE,KPADONOU,Ayaba,1988-10-29,F,0504,TCHIBOZO Bernice
PP-001827,PASSEPORT,ADJOVI,Sènami,1976-05-27,F,1209,VODOUNON Mariam
AN-001828,ACTE_NAISSANCE,AGOSSOU,Fatoumata Gisèle,2018-10-31,F,0506,QUENUM Gisèle
AN-001829,ACTE_NAISSANCE,ADJOVI,Brice,1938-06-12,M,0904,SOSSOU Judith
CC-001830,CARTE_CONSULAIRE,KIKI,Carine Rachidatou,2020-05-28,F,0207,TOGBE Ayaba
AN-001831,ACTE_NAISSANCE,IDRISSOU,Judith,2022-12-26,F,1205,IDRISSOU Fatoumata
AN-001832,ACTE_NAISSANCE,LOKONON,Bernice,1959-10-20,F,0906,QUENUM Sènami
PP-001833,PASSEPORT,FASSINOU,Gisèle,2021-10-06,F,0704,AGBODJAN Salamatou
AN-001834,ACTE_NAISSANCE,NOUATIN,Fabrice,1991-08-19,M,0906,HOUESSOU Salamatou
AN-001835,ACTE_NAISSANCE,AGOSSOU,Chimène,2004-01-13,F,0202,BONI Rosine
PP-001836,PASSEPORT,AGBODJAN,Comlan Moussa,1973-10-06,M,0904,AGOSSOU Rosine
AN-001837,ACTE_NAISSANCE,KIKI,Arnaud,1979-07-05,M,1009,ALLADAYE Sèmèvo
AN-001838,ACTE_NAISSANCE,DOSSOU,Salamatou,1965-09-21,F,0201,FASSINOU Sènami
AN-001839,ACTE_NAISSANCE,GLELE,Yves,1991-06-28,M,0408,ZINSOU Estelle
AN-001840,ACTE_NAISSANCE,ZINSOU,Rodrigue Arnaud,1981-11-27,M,0703,HOUNSOU Prudence
AN-001841,ACTE_NAISSANCE,VODOUNON,Fidèle,2010-09-15,M,0903,AGBODJAN Mariam
PP-001842,PASSEPORT,AKPOVI,Espérance,2017-04-25,F,1207,CHABI Sylvie
AN-001843,ACTE_NAISSANCE,TOSSOU,Rosine Rachidatou,1993-06-15,F,1204,SOSSOU Flore
AN-001844,ACTE_NAISSANCE,NOUATIN,Nadège Flore,1972-09-01,F,0105,AMOUSSOU Fatoumata
AN-001845,ACTE_NAISSANCE,MENSAH,Gisèle Fatoumata,2024-07-21,F,0306,DANSOU Prudence
AN-001846,ACTE_NAISSANCE,HOUESSOU,Koffi,2011-11-26,M,0501,KOUKPAKI Mariam
AN-001847,ACTE_NAISSANCE,GBAGUIDI,Koffi Fabrice,1961-07-03,M,0505,KPADONOU Gisèle
AN-001848,ACTE_NAISSANCE,TOGBE,Nadège,1959-09-01,F,1209,AHOYO Espérance
AN-001849,ACTE_NAISSANCE,SOULEY,Carine,1994-01-07,F,0702,OSSENI Salamatou
PP-001850,PASSEPORT,KIKI,Mariam,1985-02-25,F,1005,ASSOGBA Gisèle
CC-001851,CARTE_CONSULAIRE,ADJOVI,Arnaud Bienvenu,1953-03-31,M,1103,VODOUNON Ayaba
AN-001852,ACTE_NAISSANCE,AMOUSSOU,Romaric,1948-02-04,M,0906,AGOSSOU Rosine
CC-001853,CARTE_CONSULAIRE,AGBODJAN,Gisèle,2000-10-25,F,1204,ZANNOU Prudence
PP-001854,PASSEPORT,ADANDE,Judith,1963-01-28,F,0402,ALLADAYE Ayaba
AN-001855,ACTE_NAISSANCE,KIKI,Comlan,1976-09-18,M,1208,ALLADAYE Aïcha
AN-001856,ACTE_NAISSANCE,AGBODJAN,Brice,2001-12-28,M,0605,AHOUANSOU Sylvie
AN-001857,ACTE_NAISSANCE,DANSOU,Moussa,2021-12-26,M,0605,ADANDE Rosine
CC-001858,CARTE_CONSULAIRE,AGOSSOU,Estelle Sèmèvo,1972-09-02,F,1105,CHABI Carine
AN-001859,ACTE_NAISSANCE,AHOYO,Comlan,2013-07-10,M,1102,CHABI Rosine
AN-001860,ACTE_NAISSANCE,SOULEY,Comlan Ulrich,1996-07-31,M,0703,GLELE Bernice
PP-001861,PASSEPORT,HOUNGBO,Ibrahim Ulrich,1963-05-22,M,0105,CHABI Espérance
AN-001862,ACTE_NAISSANCE,SOSSOU,Moussa,1976-12-03,M,0203,BONI Sylvie
AN-001863,ACTE_NAISSANCE,NOUATIN,Fatoumata,1967-09-29,F,0306,VODOUNON Aïcha
AN-001864,ACTE_NAISSANCE,ZINSOU,Rachid Ibrahim,1997-10-29,M,0703,ADANDE Salamatou
AN-001865,ACTE_NAISSANCE,ADANDE,Bienvenu,1949-05-18,M,1209,HOUNGBO Rosine
AN-001866,ACTE_NAISSANCE,HOUNGBO,Gildas,1968-03-12,M,1006,SOSSOU Estelle
AN-001867,ACTE_NAISSANCE,ADANDE,Arnaud,1997-11-29,M,0401,AGBODJAN Ayaba
PP-001868,PASSEPORT,QUENUM,Aïcha,1949-03-13,F,0601,TOSSOU Estelle
AN-001869,ACTE_NAISSANCE,SOSSOU,Sèmèvo Chimène,1988-08-06,F,0208,AHOUANSOU Sèmèvo
AN-001870,ACTE_NAISSANCE,FASSINOU,Mariam,1990-09-30,F,0208,BIO Salamatou
AN-001871,ACTE_NAISSANCE,AGOSSOU,Comlan,2013-12-04,M,0405,ZINSOU Fatoumata
AN-001872,ACTE_NAISSANCE,ASSOGBA,Rachid,1944-06-17,M,1203,MENSAH Judith
AN-001873,ACTE_NAISSANCE,MENSAH,Koffi,1987-05-24,M,0404,MENSAH Sènami
AN-001874,ACTE_NAISSANCE,TOSSOU,Arnaud Rodrigue,1962-11-29,M,0506,TOSSOU Espérance
AN-001875,ACTE_NAISSANCE,AGOSSOU,Rachidatou,1963-08-16,F,1101,KPADONOU Nadège
PP-001876,PASSEPORT,ZINSOU,Chimène,2018-02-07,F,1009,BONI Bernice
PP-001877,PASSEPORT,ZANNOU,Fatoumata,2006-08-20,F,0302,KIKI Ayaba
AN-001878,ACTE_NAISSANCE,KPADONOU,Rachid Justin,1995-10-03,M,0603,GLELE Aïcha
AN-001879,ACTE_NAISSANCE,VODOUNON,Rachidatou,1980-08-25,F,1205,ZANNOU Judith
AN-001880,ACTE_NAISSANCE,IDRISSOU,Chimène Sèmèvo,1990-02-20,F,0504,HOUNGBO Salamatou
AN-001881,ACTE_NAISSANCE,NOUATIN,Carine,1989-09-24,F,0202,ADANDE Flore
AN-001882,ACTE_NAISSANCE,AHOYO,Sèmèvo,1962-12-05,F,0801,CHABI Salamatou
CC-001883,CARTE_CONSULAIRE,FASSINOU,Rachid Rodrigue,1989-05-09,M,0205,HOUNGBO Espérance
AN-001884,ACTE_NAISSANCE,ADJOVI,Bienvenu,1976-06-24,M,0403,ZANNOU Chimène
AN-001885,ACTE_NAISSANCE,LOKONON,Comlan,1975-12-09,M,0603,GBAGUIDI Nadège
AN-001886,ACTE_NAISSANCE,QUENUM,Salamatou,1983-01-31,F,0306,SOSSOU Carine
AN-001887,ACTE_NAISSANCE,AMOUSSOU,Moussa,1968-04-06,M,0209,AHOYO Prudence
AN-001888,ACTE_NAISSANCE,KIKI,Sèmèvo,1995-04-07,F,0602,AHOUANSOU Espérance
PP-001889,PASSEPORT,DOSSOU,Moussa Ulrich,1990-07-12,M,0206,MENSAH Ayaba
PP-001890,PASSEPORT,ADJOVI,Estelle,2003-12-19,F,0801,SAGBO Sèmèvo
AN-001891,ACTE_NAISSANCE,QUENUM,Sylvie Estelle,1997-01-08,F,1204,CODJIA Rachidatou
CC-001892,CARTE_CONSULAIRE,SOSSOU,Espérance,1982-12-08,F,0504,ZINSOU Flore
AN-001893,ACTE_NAISSANCE,ALLADAYE,Mariam,1977-11-21,F,0102,BONI Gisèle
CC-001894,CARTE_CONSULAIRE,ZINSOU,Ayaba,1967-09-30,F,0307,AHOYO Espérance
AN-001895,ACTE_NAISSANCE,AGBODJAN,Sèmèvo,2000-08-14,F,0408,SAGBO Nadège
AN-001896,ACTE_NAISSANCE,YAROU,Gisèle,1987-07-21,F,0209,SAGBO Estelle
PP-001897,PASSEPORT,BIO,Sylvie Salamatou,1988-07-01,F,0104,KIKI Estelle
CC-001898,CARTE_CONSULAIRE,HOUNGBO,Gildas Ghislain,1982-06-25,M,0204,BONI Carine
AN-001899,ACTE_NAISSANCE,FASSINOU,Gisèle,1982-06-14,F,0506,ASSOGBA Gisèle
PP-001900,PASSEPORT,TCHIBOZO,Fabrice Yves,1995-02-15,M,0102,DOSSOU Carine
AN-001901,ACTE_NAISSANCE,DOSSOU,Yves,2009-12-14,M,1004,ADJOVI Aïcha
AN-001902,ACTE_NAISSANCE,CHABI,Fabrice,1970-09-19,M,0204,DOSSOU Judith
CC-001903,CARTE_CONSULAIRE,NOUATIN,Romaric Justin,1990-08-19,M,0102,ADANDE Ayaba
AN-001904,ACTE_NAISSANCE,YAROU,Fabrice,2010-08-25,M,0401,SOSSOU Sylvie
AN-001905,ACTE_NAISSANCE,YAROU,Yves,1947-01-30,M,1209,NOUATIN Estelle
AN-001906,ACTE_NAISSANCE,KPADONOU,Romaric,2011-04-22,M,0209,VODOUNON Mariam
AN-001907,ACTE_NAISSANCE,AHOYO,Arnaud,2005-12-02,M,0307,ADJOVI Chimène
CC-001908,CARTE_CONSULAIRE,FASSINOU,Fabrice Yves,2001-06-11,M,0301,AHOYO Bernice
AN-001909,ACTE_NAISSANCE,BONI,Arnaud,2011-12-07,M,0304,DOSSOU Gisèle
AN-001910,ACTE_NAISSANCE,IDRISSOU,Ayaba,1993-12-03,F,1007,DANSOU Espérance
AN-001911,ACTE_NAISSANCE,NOUATIN,Fidèle,1956-06-07,M,1209,HOUNSOU Prudence
CC-001912,CARTE_CONSULAIRE,HOUNSOU,Ulrich,1995-09-13,M,0203,TCHIBOZO Judith
AN-001913,ACTE_NAISSANCE,DANSOU,Ghislain,1971-07-13,M,0704,VODOUNON Nadège
AN-001914,ACTE_NAISSANCE,VODOUNON,Gildas,1959-09-09,M,0301,BIO Bernice
AN-001915,ACTE_NAISSANCE,ZANNOU,Gildas Justin,1989-05-20,M,0602,SOSSOU Mariam
AN-001916,ACTE_NAISSANCE,ADANDE,Fatoumata,2006-02-24,F,0901,ASSOGBA Flore
CC-001917,CARTE_CONSULAIRE,ASSOGBA,Salamatou,1977-02-16,F,1004,AKPOVI Sènami
PP-001918,PASSEPORT,VODOUNON,Brice Yves,1992-02-15,M,0906,GBAGUIDI Rosine
AN-001919,ACTE_NAISSANCE,AHOYO,Chimène,2001-04-03,F,0101,ZINSOU Gisèle
AN-001920,ACTE_NAISSANCE,ADANDE,Romaric Fabrice,1945-09-17,M,0103,AMOUSSOU Sènami
PP-001921,PASSEPORT,AHOYO,Estelle Gisèle,1978-04-03,F,1208,HOUNKPATIN Chimène
AN-001922,ACTE_NAISSANCE,LOKONON,Rachid Brice,2003-06-27,M,1003,NOUATIN Prudence
PP-001923,PASSEPORT,AGBODJAN,Serge,1975-11-19,M,0207,HOUESSOU Flore
AN-001924,ACTE_NAISSANCE,TCHIBOZO,Nadège,1987-07-21,F,0606,ADJOVI Rachidatou
AN-001925,ACTE_NAISSANCE,ZINSOU,Judith Sylvie,1991-12-30,F,0405,HOUESSOU Sèmèvo
AN-001926,ACTE_NAISSANCE,AGOSSOU,Sylvie Bernice,1990-07-10,F,1208,LOKONON Chimène
AN-001927,ACTE_NAISSANCE,BIO,Sylvie,2009-07-26,F,0102,QUENUM Judith
AN-001928,ACTE_NAISSANCE,AGBODJAN,Salamatou Flore,1994-07-20,F,0903,ZINSOU Bernice
AN-001929,ACTE_NAISSANCE,NOUATIN,Bernice,1967-03-28,F,0503,LOKONON Chimène
AN-001930,ACTE_NAISSANCE,SOULEY,Gisèle Espérance,1960-09-18,F,0703,AGBODJAN Rachidatou
AN-001931,ACTE_NAISSANCE,ASSOGBA,Arnaud,1951-03-02,M,0405,DANSOU Bernice
AN-001932,ACTE_NAISSANCE,ADANDE,Fatoumata,2019-02-22,F,0702,QUENUM Espérance
AN-001933,ACTE_NAISSANCE,GLELE,Gisèle Espérance,2016-08-31,F,0404,KOUKPAKI Prudence
AN-001934,ACTE_NAISSANCE,VODOUNON,Justin Moussa,1962-09-07,M,0201,IDRISSOU Nadège
CC-001935,CARTE_CONSULAIRE,HOUNKPATIN,Rachid,2005-10-23,M,0405,KOUKPAKI Aïcha
AN-001936,ACTE_NAISSANCE,KIKI,Salamatou,1980-05-25,F,0405,DOSSOU Chimène
AN-001937,ACTE_NAISSANCE,DOSSOU,Yves,1959-11-02,M,1101,KPADONOU Espérance
AN-001938,ACTE_NAISSANCE,MENSAH,Sènami,1998-12-16,F,0702,DANSOU Prudence
PP-001939,PASSEPORT,ADANDE,Gildas,2007-02-19,M,0205,NOUATIN Sèmèvo
CC-001940,CARTE_CONSULAIRE,HOUESSOU,Gildas,1982-03-26,M,0801,AGBODJAN Nadège
AN-001941,ACTE_NAISSANCE,KOUKPAKI,Justin,1978-02-06,M,0903,ZINSOU Ayaba
AN-001942,ACTE_NAISSANCE,HOUNKPATIN,Moussa Bienvenu,1990-12-02,M,0704,NOUATIN Nadège
AN-001943,ACTE_NAISSANCE,QUENUM,Ulrich,1967-09-18,M,0303,ZANNOU Rosine
AN-001944,ACTE_NAISSANCE,GBAGUIDI,Nadège,2003-09-09,F,0404,MENSAH Carine
AN-001945,ACTE_NAISSANCE,GLELE,Sènami Estelle,1974-05-27,F,1008,OSSENI Sèmèvo
AN-001946,ACTE_NAISSANCE,BIO,Aïcha,1952-02-19,F,1101,ADANDE Rachidatou
AN-001947,ACTE_NAISSANCE,ADJOVI,Fabrice,1988-01-12,M,1205,HOUNKPATIN Sylvie
CC-001948,CARTE_CONSULAIRE,NOUATIN,Ulrich,1988-02-23,M,0301,DANSOU Sylvie
AN-001949,ACTE_NAISSANCE,DOSSOU,Gisèle Flore,1983-12-31,F,1005,DANSOU Judith
AN-001950,ACTE_NAISSANCE,NOUATIN,Yves,1986-02-12,M,1003,ADANDE Judith
