id_enrolement,id_piece,type_piece,agent_id,centre_enrolement,date_enrolement,nom,prenoms,date_naissance,sexe,code_commune_naissance,nom_mere,telephone
ENR-001673,AN-004873,ACTE_NAISSANCE,AG020,Lokossa,2025-06-29,MENSAH,Koffi,1981-10-12,M,0606,AHOYO Sylvie,0139947195
ENR-001674,CC-001225,CARTE_CONSULAIRE,AG028,Parakou,2025-06-30,DOSSOU,Rachid,2004-07-07,M,0606,ADJOVI Nadège,0167474968
ENR-001675,CC-001572,CARTE_CONSULAIRE,AG013,Cotonou,2025-06-30,KPADONOU,Fatoumata Estelle,1982-06-24,F,1104,GLELE Bernice,0177610733
ENR-001676,AN-002571,ACTE_NAISSANCE,AG024,Aplahoué,2025-06-30,ADJOVI,Judith,1980-07-25,F,0404,TOSSOU Ayaba,0156776268
ENR-001677,AN-002976,ACTE_NAISSANCE,AG022,Kandi,2025-06-30,KIKI,Carine,1949-03-26,F,1104,BIO Rachidatou,
ENR-001678,AN-000228,ACTE_NAISSANCE,AG010,Kandi,2025-07-01,BIO,Chimène Ayaba,1990-10-14,F,1205,ASSOGBA Carine,0169518350
ENR-001679,PP-000403,PASSEPORT,AG007,Djougou,2025-07-01,HOUESSOU,Espérance,1987-02-12,F,0204,SAGBO Fatoumata,0125199140
ENR-001680,AN-000469,ACTE_NAISSANCE,AG005,Bohicon,2025-07-01,TCHIBOZO,Sènami Rachidatou,1976-11-15,F,0401,BIO Salamatou,0134588051
ENR-001681,AN-002327,ACTE_NAISSANCE,AG010,Kandi,2025-07-01,FASSINOU,Sylvie,1990-08-08,F,1101,ZINSOU Sènami,0124355559
ENR-001682,AN-002395,ACTE_NAISSANCE,AG034,Kandi,2025-07-01,ASSOGBA,Ulrich Fidèle,1966-10-22,M,0305,GLELE Salamatou,0166414745
ENR-001683,AN-002492,ACTE_NAISSANCE,AG003,Porto-Novo,2025-07-01,AKPOVI,Justin,1983-02-26,M,1206,QUENUM Sylvie,0165482858
ENR-001684,PP-004274,PASSEPORT,AG027,Porto-Novo,2025-07-01,SOSSOU,Bernice,1985-04-15,F,0504,QUENUM Fatoumata,0172734624
ENR-001685,AN-000869,ACTE_NAISSANCE,AG003,Porto-Novo,2025-07-02,ALLADAYE,Moussa,1977-12-05,M,1104,LOKONON Estelle,0179940965
ENR-001686,AN-000926,ACTE_NAISSANCE,AG021,Ouidah,2025-07-02,GBAGUIDI,Fidèle,1977-04-12,M,0903,BIO Sèmèvo,0129958009
ENR-001687,AN-001113,ACTE_NAISSANCE,AG016,Parakou,2025-07-02,CODJIA,Sèmèvo,1992-07-31,F,0606,KOUKPAKI Fatoumata,0100116067
ENR-001688,CC-001483,CARTE_CONSULAIRE,AG037,Cotonou,2025-07-02,HOUNGBO,Ayaba,1972-05-18,F,0504,HOUNSOU Chimène,0115569110
ENR-001689,AN-001516,ACTE_NAISSANCE,AG024,Aplahoué,2025-07-02,CHABI,  Rachid ,1978-01-15,M,0304,QUENUM Bernice,0173909013
ENR-001690,AN-002058,ACTE_NAISSANCE,AG024,Aplahoué,2025-07-02,ADJOVI,Fabrice Rodrigue,1997-01-18,M,0205,OSSENI Bernice,+2290137900320
ENR-001691,CC-002404,CARTE_CONSULAIRE,AG023,Dassa-Zoumè,2025-07-02,ZINSOU,Carine,2016-08-13,F,1101,SOSSOU Ayaba,0167555633
ENR-001692,AN-002876,ACTE_NAISSANCE,AG005,Bohicon,2025-07-02,ZANNOU,Judith Salamatou,1960-08-07,F,0203,ADANDE Bernice,0185188985
ENR-001693,AN-003144,ACTE_NAISSANCE,AG001,Cotonou,2025-07-02,NOUATIN,Rosine,1950-06-10,F,1201,AHOYO Carine,0172054575
ENR-001694,AN-003609,ACTE_NAISSANCE,AG030,Natitingou,2025-07-02,ASSOGBA,Ghislain,1964-09-03,M,0103,VODOUNON Rachidatou,
ENR-001695,AN-003856,ACTE_NAISSANCE,AG027,Porto-Novo,2025-07-02,QUENUM,Chimène,1976-03-08,F,0904,GLELE Fatoumata,0186809457
ENR-001696,CC-004730,CARTE_CONSULAIRE,AG002,Abomey-Calavi,2025-07-02,CHABI,Rachid Codjo,1978-04-14,M,0407,AGBODJAN Salamatou,0165250021
ENR-001697,AN-000629,ACTE_NAISSANCE,AG022,Kandi,2025-07-03,QUENUM,Rodrigue,1995-04-30,M,1005,AHOUANSOU Fatoumata,0134754233
ENR-001698,AN-000782,ACTE_NAISSANCE,AG028,Parakou,2025-07-03,HOUNKPATIN,Rodrigue Arnaud,1961-12-17,M,0503,GBAGUIDI Carine,0184846903
ENR-001699,AN-000893,ACTE_NAISSANCE,AG016,Parakou,2025-07-03,GBAGUIDI,Aïcha,1998-09-11,F,0504,GBAGUIDI Rosine,0124725948
ENR-001700,AN-001490,ACTE_NAISSANCE,AG033,Ouidah,2025-07-03,ADJOVI,Prudence Gisèle,1962-03-31,F,0403,SOSSOU Judith,
ENR-001701,AN-002028,ACTE_NAISSANCE,AG030,Natitingou,2025-07-03,AMOUSSOU,Sylvie Rachidatou,2022-11-16,F,0205,ADANDE Salamatou,0189949329
ENR-001702,AN-002285,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-03,BIO,Prudence,2025-04-09,F,1102,IDRISSOU Rosine,0106912183
ENR-001703,CC-002354,CARTE_CONSULAIRE,AG004,Parakou,2025-07-03,LOKONON,Salamatou Nadège,1957-04-07,F,0703,OSSENI Salamatou,0128117773
ENR-001704,AN-002393,ACTE_NAISSANCE,AG037,Cotonou,2025-07-03,AGBODJAN,Flore Estelle,1995-03-08,F,0606,TOGBE Fatoumata,
ENR-001705,AN-002726,ACTE_NAISSANCE,AG019,Djougou,2025-07-03,HOUNKPATIN,Fidèle,2010-01-23,M,0208,BONI Rosine,0102149144
ENR-001706,AN-002808,ACTE_NAISSANCE,AG019,Djougou,2025-07-03,YAROU,Bienvenu Arnaud,1992-09-07,M,0202,GLELE Sèmèvo,0108458969
ENR-001707,AN-003127,ACTE_NAISSANCE,AG033,Ouidah,2025-07-03,AHOYO,Nadège Prudence,2006-01-30,F,1008,TOSSOU Nadège,0109348431
ENR-001708,PP-003633,PASSEPORT,AG014,Abomey-Calavi,2025-07-03,OSSENI,Espérance,1966-02-26,F,0506,SOULEY Carine,0159491702
ENR-001709,AN-003710,ACTE_NAISSANCE,AG031,Djougou,2025-07-03,KPADONOU,Romaric,1950-12-15,M,0103,ADANDE Rosine,
ENR-001710,AN-000126,ACTE_NAISSANCE,AG040,Parakou,2025-07-04,AHOYO,Yves,1994-08-27,M,1202,AMOUSSOU Rachidatou,0127105286
ENR-001711,CC-000304,CARTE_CONSULAIRE,AG015,Porto-Novo,2025-07-04,MENSAH,Rachid,1948-01-12,M,0902,IDRISSOU Fatoumata,0146907048
ENR-001712,PP-000996,PASSEPORT,AG023,Dassa-Zoumè,2025-07-04,SOULEY,Gisèle,2001-11-29,F,0801,NOUATIN Ayaba,0166220055
ENR-001713,AN-001335,ACTE_NAISSANCE,AG022,Kandi,2025-07-04,DANSOU,Rodrigue Yves,1988-09-30,M,1003,CODJIA Salamatou,0137277971
ENR-001714,AN-001553,ACTE_NAISSANCE,AG017,Bohicon,2025-07-04,HOUNKPATIN,Yves,1952-08-14,M,0703,ZINSOU Rachidatou,0161718886
ENR-001715,AN-001783,ACTE_NAISSANCE,AG033,Ouidah,2025-07-04,DANSOU,Sèmèvo,2003-06-09,F,1206,GLELE Gisèle,0187369243
ENR-001716,AN-002044,ACTE_NAISSANCE,AG017,Bohicon,2025-07-04,OSSENI,Brice,1973-10-24,M,1205,SOSSOU Sèmèvo,0191041305
ENR-001717,PP-002930,PASSEPORT,AG036,Aplahoué,2025-07-04,TCHIBOZO,Moussa,2002-05-09,M,1002,SAGBO Judith,0101226876
ENR-001718,AN-002966,ACTE_NAISSANCE,AG031,Djougou,2025-07-04,DOSSOU,  Ibrahim ,2020-03-04,M,0203,ADANDE Bernice,0180937425
ENR-001719,AN-003168,ACTE_NAISSANCE,AG024,Aplahoué,2025-07-04,HOUESSOU,Ghislain,1965-01-11,M,0406,YAROU Judith,0196190838
ENR-001720,AN-003739,ACTE_NAISSANCE,AG036,Aplahoué,2025-07-04,IDRISSOU,Espérance Rachidatou,1996-06-08,F,1005,YAROU Chimène,01 25 95 48 91
ENR-001721,PP-003744,PASSEPORT,AG008,Lokossa,2025-07-04,TCHIBOZO,Brice,1984-08-13,M,0301,QUENUM Mariam,0130811287
ENR-001722,AN-004134,ACTE_NAISSANCE,AG031,Djougou,2025-07-04,sossou,Chimène Aïcha,1996-03-26,F,0604,AHOYO Espérance,0198052553
ENR-001723,CC-000100,CARTE_CONSULAIRE,AG022,Kandi,2025-07-05,KIKI,  Moussa   Ghislain ,2016-08-21,M,1003,IDRISSOU Flore,0197110098
ENR-001724,AN-000731,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-07-05,GBAGUIDI,Carine,1997-04-05,F,0905,SAGBO Chimène,0122335374
ENR-001725,AN-001504,ACTE_NAISSANCE,AG038,Abomey-Calavi,2025-07-05,AGBODJAN,Arnaud,1965-04-17,M,0308,GBAGUIDI Fatoumata,0140595308
ENR-001726,AN-001840,ACTE_NAISSANCE,AG004,Parakou,2025-07-05,ZINSOU,Rodrigue Arnaud,1981-11-27,M,0703,HOUNSOU Prudence,66200543
ENR-001727,AN-003331,ACTE_NAISSANCE,AG031,Djougou,2025-07-05,AKPOVI,Rodrigue,2015-05-16,M,1002,YAROU Mariam,0175711963
ENR-001728,AN-004078,ACTE_NAISSANCE,AG003,Porto-Novo,2025-07-05,DANSOU,Ghislain Serge,1975-01-06,M,0402,CODJIA Carine,0151881238
ENR-001729,PP-004435,PASSEPORT,AG030,Natitingou,2025-07-05,ADJOVI,Fabrice,2007-08-07,M,1204,TOSSOU Mariam,0111647080
ENR-001730,AN-000807,ACTE_NAISSANCE,AG030,Natitingou,2025-07-06,BIO,Ghislain,1965-07-04,M,0306,ALLADAYE Ayaba,0150868041
ENR-001731,AN-001039,ACTE_NAISSANCE,AG039,Porto-Novo,2025-07-06,DANSOU,Chimène,1973-09-25,F,1105,HOUESSOU Rachidatou,0108491758
ENR-001732,PP-001252,PASSEPORT,AG031,Djougou,2025-07-06,ASSOGBA,Sènami,2007-05-30,F,0103,AHOYO Sènami,0173520114
ENR-001733,CC-001940,CARTE_CONSULAIRE,AG015,Porto-Novo,2025-07-06,HOUESSOU,Gildas,1982-03-26,M,0801,AGBODJAN Nadège,0142200179
ENR-001734,AN-002178,ACTE_NAISSANCE,AG015,Porto-Novo,2025-07-06,AHOYO,Ghislain,1983-12-14,M,0403,AGBODJAN Salamatou,
ENR-001735,AN-002208,ACTE_NAISSANCE,AG009,Ouidah,2025-07-06,FASSINOU,Espérance,2021-12-08,F,0902,BIO Judith,0186967265
ENR-001736,AN-003673,ACTE_NAISSANCE,AG027,Porto-Novo,2025-07-06,DANSOU,Serge,2017-04-18,M,0408,AHOYO Sylvie,0165988863
ENR-001737,AN-004017,ACTE_NAISSANCE,AG032,Lokossa,2025-07-06,AHOYO,Fidèle,1989-11-23,M,0404,ZINSOU Espérance,0143947018
ENR-001738,AN-004203,ACTE_NAISSANCE,AG005,Bohicon,2025-07-06,BONI,Rachid,2000-11-03,M,0101,AHOYO Mariam,0101395818
ENR-001739,AN-004409,ACTE_NAISSANCE,AG019,Djougou,2025-07-06,FASSINOU,Sènami Estelle,1992-04-29,F,1006,ZANNOU Ayaba,0112598982
ENR-001740,CC-004977,CARTE_CONSULAIRE,AG013,Cotonou,2025-07-06,SAGBO,Ghislain Gildas,1986-10-07,M,1205,BONI Salamatou,0142615269
ENR-001741,AN-000503,ACTE_NAISSANCE,AG013,Cotonou,2025-07-07,KOUKPAKI,Estelle Fatoumata,2001-02-23,F,1208,AMOUSSOU Sèmèvo,0142586012
ENR-001742,AN-001104,ACTE_NAISSANCE,AG015,Porto-Novo,2025-07-07,QUENUM,Rosine,1994-04-27,F,1005,ADANDE Sèmèvo,0199891405
ENR-001743,AN-001171,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2025-07-07,DOSSOU,Ulrich,1998-09-26,M,0603,SOSSOU Carine,0156831021
ENR-001744,AN-001630,ACTE_NAISSANCE,AG017,Bohicon,2025-07-07,DOSSOU,Prudence Estelle,1982-09-20,F,0801,AGOSSOU Sènami,0177030503
ENR-001745,CC-002204,CARTE_CONSULAIRE,AG034,Kandi,2025-07-07,AGOSSOU,Koffi,2001-03-29,M,0205,MENSAH Aïcha,0182473250
ENR-001746,PP-002311,PASSEPORT,AG013,Cotonou,2025-07-07,FASSINOU,Fidèle,2008-11-20,M,0901,GBAGUIDI Prudence,0121546357
ENR-001747,AN-003141,ACTE_NAISSANCE,AG024,Aplahoué,2025-07-07,OSSENI,Rachid,1969-02-16,M,0505,QUENUM Judith,0113377489
ENR-001748,AN-003220,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-07,DOSSOU,Justin Ibrahim,2004-06-19,M,0501,AHOYO Rosine,0150466846
ENR-001749,AN-003897,ACTE_NAISSANCE,AG017,Bohicon,2025-07-07,AGOSSOU,Carine,1992-09-23,F,0305,DOSSOU Rachidatou,0168937951
ENR-001750,PP-004808,PASSEPORT,AG039,Porto-Novo,2025-07-07,IDRISSOU,Codjo,1948-03-22,M,0703,ZANNOU Salamatou,0101049205
ENR-001751,PP-004970,PASSEPORT,AG026,Abomey-Calavi,2025-07-07,GLELE,Koffi,1985-11-06,M,0105,AHOYO Bernice,0123749015
ENR-001752,AN-001503,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-08,TOGBE,Arnaud Romaric,2009-02-28,M,0901,TCHIBOZO Flore,0156722850
ENR-001753,CC-001545,CARTE_CONSULAIRE,AG026,Abomey-Calavi,2025-07-08,agossou,Rachid,2011-03-21,M,0206,SAGBO Sènami,0110072123
ENR-001754,AN-004084,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-08,KOUKPAKI,Gildas Koffi,2014-02-16,M,0505,KPADONOU Sylvie,0142635516
ENR-001755,PP-004175,PASSEPORT,AG035,Dassa-Zoumè,2025-07-08,GBAGUIDI,Fatoumata,2017-11-01,F,1202,HOUNKPATIN Sèmèvo,0198108050
ENR-001756,CC-004427,CARTE_CONSULAIRE,AG036,Aplahoué,2025-07-08,OSSENI,Ulrich Koffi,1977-04-29,M,1102,FASSINOU Ayaba,
ENR-001757,AN-000030,ACTE_NAISSANCE,AG023,Dassa-Zoumè,2025-07-09,ASSOGBA,Espérance,1986-10-30,F,1007,AHOYO Aïcha,014478378305
ENR-001758,AN-001263,ACTE_NAISSANCE,AG006,Natitingou,2025-07-09,AHOYO,Codjo,2002-07-12,M,0905,SOULEY Rosine,0180000557
ENR-001759,AN-003237,ACTE_NAISSANCE,AG029,Bohicon,2025-07-09,TCHIBOZO,Chimène,2004-02-03,F,0906,KOUKPAKI Salamatou,0114282512
ENR-001760,AN-003409,ACTE_NAISSANCE,AG024,Aplahoué,2025-07-09,HOUNGBO,Arnaud,1973-11-11,M,0505,AKPOVI Prudence,0132458251
ENR-001761,AN-000572,ACTE_NAISSANCE,AG010,Kandi,2025-07-10,HOUNKPATIN,Fatoumata Carine,1980-01-22,F,0305,BONI Rachidatou,0113974212
ENR-001762,CC-001046,CARTE_CONSULAIRE,AG016,Parakou,2025-07-10,MENSAH,Ayaba,1969-06-25,F,0106,AMOUSSOU Ayaba,
ENR-001763,AN-001254,ACTE_NAISSANCE,AG037,Cotonou,2025-07-10,BIO,Nadege,2014-03-15,F,0901,YAROU Salamatou,0168039718
ENR-001764,PP-002118,PASSEPORT,AG013,Cotonou,2025-07-10,AGBODJAN,Sènami,2020-09-14,F,0301,SAGBO Espérance,0183848452
ENR-001765,AN-003012,ACTE_NAISSANCE,AG006,Natitingou,2025-07-10,DOSSOU,Fidele,1987-12-13,M,0201,AKPOVI Carine,0132473750
ENR-001766,AN-004614,ACTE_NAISSANCE,AG032,Lokossa,2025-07-10,BIO,Serge,2017-02-15,M,0305,ADJOVI Rachidatou,0123741985
ENR-001767,AN-004810,ACTE_NAISSANCE,AG015,Porto-Novo,2025-07-10,TCHIBOZO,Estelle Ayaba,1957-09-23,F,0208,TOGBE Judith,0123412085
ENR-001768,AN-000261,ACTE_NAISSANCE,AG018,Natitingou,2025-07-11,BONI,Romaric,2003-04-30,M,1206,ALLADAYE Ayaba,0178609462
ENR-001769,AN-000961,ACTE_NAISSANCE,AG006,Natitingou,2025-07-11,HOUNGBO,Arnaud,2004-01-10,M,1101,QUENUM Chimène,
ENR-001770,AN-001050,ACTE_NAISSANCE,AG019,Djougou,2025-07-11,OSSENI,Judith,1979-11-27,F,0402,AGOSSOU Fatoumata,0102555211
ENR-001771,AN-001194,ACTE_NAISSANCE,AG017,Bohicon,2025-07-11,LOKONON,Romaric,1974-10-15,M,0603,TCHIBOZO Chimène,0152377124
ENR-001772,AN-001354,ACTE_NAISSANCE,AG024,Aplahoué,2025-07-11,KPADONOU,Ibrahim Gildas,1997-11-19,M,0303,SOSSOU Estelle,0170666446
ENR-001773,AN-001551,ACTE_NAISSANCE,AG020,Lokossa,2025-07-11,osseni,Fatoumata,1988-12-03,F,1203,AGOSSOU Rachidatou,0195979483
ENR-001774,AN-002181,ACTE_NAISSANCE,AG005,Bohicon,2025-07-11,HOUESSOU,Fabrice,1984-05-27,M,0202,AGBODJAN Aïcha,0164728574
ENR-001775,CC-003363,CARTE_CONSULAIRE,AG035,Dassa-Zoumè,2025-07-11,ZINSOU,Fidèle,1959-10-23,M,0902,FASSINOU Judith,0166535341
ENR-001776,AN-003503,ACTE_NAISSANCE,AG039,Porto-Novo,2025-07-11,AHOUANSOU,Serge,1983-01-20,M,1202,KIKI Salamatou,0104945493
ENR-001777,AN-003733,ACTE_NAISSANCE,AG027,Porto-Novo,2025-07-11,houessou,Rodrigue,1988-07-21,M,0205,KIKI Bernice,0193588388
ENR-001778,AN-003935,ACTE_NAISSANCE,AG016,Parakou,2025-07-11,FASSINOU,Serge,1980-08-21,M,0105,TCHIBOZO Sènami,0114455322
ENR-001779,PP-004222,PASSEPORT,AG038,Abomey-Calavi,2025-07-11,MENSAH,Estelle,1988-06-06,F,1104,AMOUSSOU Rachidatou,
ENR-001780,AN-004686,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2025-07-11,AHOUANSOU,Mariam Salamatou,1999-02-17,F,0203,HOUNKPATIN Ayaba,
ENR-001781,AN-004772,ACTE_NAISSANCE,AG029,Bohicon,2025-07-11,AGBODJAN,Moussa,2005-08-07,M,0202,BONI Flore,0133447209
ENR-001782,AN-000068,ACTE_NAISSANCE,AG009,Ouidah,2025-07-12,CODJIA,Nadège,1973-01-22,F,0203,VODOUNON Mariam,0148085347
ENR-001783,AN-000452,ACTE_NAISSANCE,AG017,Bohicon,2025-07-12,AGBODJAN,Chimène,1982-11-13,F,1207,HOUNSOU Ayaba,0164199593
ENR-001784,AN-001641,ACTE_NAISSANCE,AG010,Kandi,2025-07-12,BONI,Ibrahim Codjo,1981-09-18,M,0905,HOUNKPATIN Rachidatou,0172711107
ENR-001785,AN-002240,ACTE_NAISSANCE,AG037,Cotonou,2025-07-12,HOUESSOU,Chimène,1969-11-30,F,0404,AGOSSOU Fatoumata,0158436466
ENR-001786,AN-002782,ACTE_NAISSANCE,AG032,Lokossa,2025-07-12,CHABI,Sènami Espérance,2010-06-04,F,0605,ASSOGBA Nadège,
ENR-001787,AN-003734,ACTE_NAISSANCE,AG020,Lokossa,2025-07-12,ALLADAYE,Espérance,1990-04-24,F,0701,BIO Espérance,
ENR-001788,AN-004227,ACTE_NAISSANCE,AG022,Kandi,2025-07-12,SOULEY,Bienvenu,2003-06-13,M,1101,LOKONON Fatoumata,0100759088
ENR-001789,AN-004687,ACTE_NAISSANCE,AG003,Porto-Novo,2025-07-12,MENSAH,Sèmèvo,1990-02-24,F,0202,GBAGUIDI Nadège,0106387412
ENR-001790,CC-000343,CARTE_CONSULAIRE,AG036,Aplahoué,2025-07-13,YAROU,Rosine,1985-02-22,F,0703,AGOSSOU Sènami,0195728062
ENR-001791,PP-002066,PASSEPORT,AG006,Natitingou,2025-07-13,GBAGUIDI,Prudence,1998-04-28,F,1006,ALLADAYE Chimène,0109846263
ENR-001792,AN-002380,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2025-07-13,QUENUM,Mahougnon Brice,1978-01-28,M,0104,DOSSOU Estelle,0147157952
ENR-001793,AN-002387,ACTE_NAISSANCE,AG036,Aplahoué,2025-07-13,agbodjan,Rodrigue Serge,1954-06-19,M,0101,ZINSOU Flore,0193314919
ENR-001794,AN-002807,ACTE_NAISSANCE,AG020,Lokossa,2025-07-13,SAGBO,Romaric Rachid,1980-09-14,M,0302,TOGBE Espérance,0149112387
ENR-001795,AN-002918,ACTE_NAISSANCE,AG021,Ouidah,2025-07-13,ZINSOU,Carine,2009-08-18,F,1203,AGOSSOU Ayaba,0112136977
ENR-001796,AN-003580,ACTE_NAISSANCE,AG030,Natitingou,2025-07-13,KPADONOU,Serge,1990-10-07,M,1002,AMOUSSOU Espérance,0100522095
ENR-001797,AN-003989,ACTE_NAISSANCE,AG026,Abomey-Calavi,2025-07-13,SAGBO,Espérance,2010-09-15,F,0305,YAROU Sèmèvo,0125908326
ENR-001798,AN-004022,ACTE_NAISSANCE,AG027,Porto-Novo,2025-07-13,NOUATIN,Rachidatou,1985-02-25,F,0301,SOSSOU Flore,0146112057
ENR-001799,AN-000022,ACTE_NAISSANCE,AG009,Ouidah,2025-07-14,ALLADAYE,Flore,2006-02-20,F,1202,ALLADAYE Rachidatou,0130976582
ENR-001800,AN-000417,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-14,HOUESSOU,Judith,1985-12-13,F,0506,KIKI Rachidatou,01 34 20 42 91
ENR-001801,PP-002732,PASSEPORT,AG025,Cotonou,2025-07-14,NOUATIN,Estelle,1985-03-01,F,0602,TOSSOU Espérance,0151359770
ENR-001802,CC-002771,CARTE_CONSULAIRE,AG017,Bohicon,2025-07-14,HOUNKPATIN,Carine,1996-02-28,F,0502,ALLADAYE Aïcha,0169710534
ENR-001803,AN-004837,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-07-14,CODJIA,Gisèle,2006-11-23,F,0207,KOUKPAKI Carine,0153279068
ENR-001804,AN-000036,ACTE_NAISSANCE,AG016,Parakou,2025-07-15,CHABI,Rachid,1963-06-15,M,1002,AGOSSOU Sylvie,0173528667
ENR-001805,AN-000518,ACTE_NAISSANCE,AG039,Porto-Novo,2025-07-15,ZANNOU,Salamatou,1974-12-08,F,1201,DANSOU Nadège,0197965786
ENR-001806,AN-001376,ACTE_NAISSANCE,AG034,Kandi,2025-07-15,GBAGUIDI,Justin,2007-11-15,M,0603,AKPOVI Ayaba,0196665819
ENR-001807,AN-002386,ACTE_NAISSANCE,AG009,Ouidah,2025-07-15,AMOUSSOU,Fatoumata Flore,1994-01-22,F,0702,FASSINOU Rachidatou,0151394000
ENR-001808,AN-002634,ACTE_NAISSANCE,AG030,Natitingou,2025-07-15,TOGBE,Koffi,2007-05-16,M,0506,OSSENI Judith,0198429940
ENR-001809,AN-003808,ACTE_NAISSANCE,AG038,Abomey-Calavi,2025-07-15,BONI,Rachid Koffi,1966-01-12,M,0606,SAGBO Sylvie,0186601984
ENR-001810,AN-004117,ACTE_NAISSANCE,AG025,Cotonou,2025-07-15,BONI,Rachid,2004-12-08,M,0801,TCHIBOZO Bernice,0171537326
ENR-001811,AN-004903,ACTE_NAISSANCE,AG005,Bohicon,2025-07-15,FASSINOU,Judith,1983-05-08,F,1002,HOUESSOU Sèmèvo,0115279733
ENR-001812,AN-000321,ACTE_NAISSANCE,AG016,Parakou,2025-07-16,ZINSOU,Sèmèvo,1974-10-11,F,0305,ZANNOU Salamatou,0197225193
ENR-001813,AN-001546,ACTE_NAISSANCE,AG028,Parakou,2025-07-16,ZINSOU,  Prudence   Salamatou ,1963-07-13,F,1007,ASSOGBA Sènami,0166063305
ENR-001814,AN-001612,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-16,CODJIA,Bienvenu Mahougnon,1967-12-03,M,1001,CODJIA Rachidatou,0164554815
ENR-001815,AN-003086,ACTE_NAISSANCE,AG014,Abomey-Calavi,2025-07-16,CHABI,Codjo,1980-04-02,M,0602,KPADONOU Judith,0149412107
ENR-001816,PP-004367,PASSEPORT,AG007,Djougou,2025-07-16,AGBODJAN,Fidèle,2009-04-26,M,0503,BIO Sènami,0124443796
ENR-001817,CC-000322,CARTE_CONSULAIRE,AG031,Djougou,2025-07-17,SOSSOU,Fidèle,1989-03-30,M,0703,NOUATIN Judith,0140493337
ENR-001818,AN-001142,ACTE_NAISSANCE,AG006,Natitingou,2025-07-17,HOUNKPATIN,Rachidatou,2022-03-24,F,0402,QUENUM Chimène,0168701824
ENR-001819,AN-001512,ACTE_NAISSANCE,AG034,Kandi,2025-07-17,SOULEY,Arnaud,1968-06-01,M,1104,TCHIBOZO Carine,0127925203
ENR-001820,AN-002362,ACTE_NAISSANCE,AG006,Natitingou,2025-07-17,CODJIA,Bienvenu Mahougnon,2018-02-28,M,1103,AHOYO Bernice,0166585647
ENR-001821,AN-002885,ACTE_NAISSANCE,AG038,Abomey-Calavi,2025-07-17,BIO,Arnaud,2013-11-09,M,0602,CODJIA Nadège,0138001415
ENR-001822,CC-003376,CARTE_CONSULAIRE,AG008,Lokossa,2025-07-17,fassinou,Aïcha,1963-02-07,F,0503,DOSSOU Salamatou,
ENR-001823,AN-003400,ACTE_NAISSANCE,AG030,Natitingou,2025-07-17,MENSAH,Rachidatou,1977-01-10,F,0606,NOUATIN Prudence,0165177111
ENR-001824,AN-001014,ACTE_NAISSANCE,AG003,Porto-Novo,2025-07-18,ZANNOU,Chimène,1999-07-07,F,0502,SOSSOU Nadège,0129190721
ENR-001825,AN-001629,ACTE_NAISSANCE,AG019,Djougou,2025-07-18,YAROU,Gildas Comlan,1973-09-30,M,0905,SOULEY Prudence,0102475876
ENR-001826,AN-001738,ACTE_NAISSANCE,AG009,Ouidah,2025-07-18,YAROU,Rachid Rodrigue,1998-05-10,M,0403,NOUATIN Estelle,0138718571
ENR-001827,PP-001833,PASSEPORT,AG038,Abomey-Calavi,2025-07-18,FASSINOU,Gisèle,2021-10-06,F,0704,AGBODJAN Salamatou,0181128873
ENR-001828,AN-002589,ACTE_NAISSANCE,AG008,Lokossa,2025-07-18,BONI,Aïcha,1986-08-05,F,1102,ZINSOU Estelle,
ENR-001829,AN-003162,ACTE_NAISSANCE,AG021,Ouidah,2025-07-18,AGBODJAN,Carine,1971-01-30,F,0606,DANSOU Judith,0159280324
ENR-001830,CC-003365,CARTE_CONSULAIRE,AG014,Abomey-Calavi,2025-07-18,DOSSOU,Sylvie,1988-05-08,F,0405,GBAGUIDI Estelle,0188596436
ENR-001831,AN-004026,ACTE_NAISSANCE,AG002,Abomey-Calavi,2025-07-18,TCHIBOZO,Aïcha,1983-07-29,F,0301,ASSOGBA Espérance,0145668782
ENR-001832,AN-004181,ACTE_NAISSANCE,AG008,Lokossa,2025-07-18,HOUNSOU,Gisèle,2005-06-17,F,0202,MENSAH Carine,0105677863
ENR-001833,AN-000434,ACTE_NAISSANCE,AG029,Bohicon,2025-07-19,ASSOGBA,Fatoumata Gisèle,1999-08-19,F,0504,KPADONOU Mariam,0193104728
ENR-001834,AN-001997,ACTE_NAISSANCE,AG035,Dassa-Zoumè,2025-07-19,VODOUNON,Rachidatou Judith,1991-05-12,F,0104,HOUNSOU Judith,0170671011
ENR-001835,PP-002337,PASSEPORT,AG015,Porto-Novo,2025-07-19,SAGBO,Sèmèvo Espérance,1993-12-14,F,0404,ADJOVI Gisèle,0130799289
